"sku","title","weight","length","updated_at"
"01323","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 4ft (10-12mm diameter) x 100","6","0.36","2022-09-27 10:47:04"
"01324","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","6","0.36","2022-09-27 10:47:04"
"01325","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 5ft (12-14mm diameter) x 100","11","1.82","2022-09-27 10:47:04"
"01326","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","11","1.82","2022-09-27 10:47:04"
"01327","Elixir Extra Strong Bamboo Plant Support Garden Canes 6ft (12-14mm diameter) x 100","9.475","1.86","2022-09-27 10:47:04"
"01328","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","12.5","1.87","2022-09-27 10:47:04"
"01329","Elixir Extra Strong Bamboo Plant Support Garden Canes 7ft (14-16mm diameter) x 100","20","2.13","2022-09-27 10:47:04"
"01330","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","20","2.13","2022-09-27 10:47:04"
"01331","Elixir Extra Strong Bamboo Plant Support Garden Canes 8ft (14-16mm diameter) x 100","20","2.4","2022-09-27 10:47:04"
"01332","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","20","2.43","2022-09-27 10:47:04"
"01333","Elixir Extra Strong Bamboo Plant Support Garden Canes 7ft (14-16mm diameter) x 125","25","2.13","2022-09-27 10:47:04"
"01334","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","25","2.43","2022-09-27 10:47:04"
"01335","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","25","2.43","2022-09-27 10:47:04"
"01336","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","9","0.91","2022-09-27 10:47:04"
"01337","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","9","0.91","2022-09-27 10:47:04"
"01338","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","9","0.36","2022-09-27 10:47:04"
"01339","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","9","0.36","2022-09-27 10:47:04"
"01340","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","16.5","1.82","2022-09-27 10:47:04"
"01341","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","14.22","1.88","2022-09-27 10:47:04"
"01342","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","25","1.89","2022-09-27 10:47:04"
"01343","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","12","0.91","2022-09-27 10:47:04"
"01344","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","12","0.91","2022-09-27 10:47:04"
"01345","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","12","0.36","2022-09-27 10:47:04"
"01346","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","12","1.21","2022-09-27 10:47:04"
"01347","Elixir Extra Strong Bamboo Plant Support Garden Canes 5ft (10-12mm diameter) x 200","22","1.82","2022-09-27 10:47:04"
"01348","Elixir Extra Strong Bamboo Plant Support Garden Canes 5ft (10-12mm diameter) x 200","22","1.82","2022-09-27 10:47:04"
"01349","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 250","11.75","0.91","2022-09-27 10:47:04"
"01350","Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 250 by Elixir Gardens ®","15","0.91","2022-09-27 10:47:04"
"01351","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","15","0.36","2022-09-27 10:47:04"
"01352","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","15","1.8","2022-09-27 10:47:04"
"01353","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 50","3","0.91","2022-09-27 10:47:04"
"01354","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","3","0.91","2022-09-27 10:47:04"
"01355","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 4ft (10-12mm diameter) x 50","3","0.36","2022-09-27 10:47:04"
"01356","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","3","0.36","2022-09-27 10:47:04"
"01357","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","5.5","1.82","2022-09-27 10:47:04"
"01358","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","5.5","1.82","2022-09-27 10:47:04"
"01359","Elixir Extra Strong Bamboo Plant Support Garden Canes 6ft (12-14mm diameter) x 50","4.73","1.9","2022-09-27 10:47:04"
"01360","Elixir Extra Strong Bamboo Plant Support Garden Canes | 3ft 4ft 5ft 6ft 7ft 8ft 10ft","8","1.82","2022-09-27 10:47:04"
"01361","Elixir Extra Strong Bamboo Plant Support Garden Canes 7ft (14-16mm diameter) x 50","10","2.13","2022-09-27 10:47:04"
"01362","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","10","2.13","2022-09-27 10:47:04"
"01363","Elixir Extra Strong Bamboo Plant Support Garden Canes 8ft (14-16mm diameter) x 50","10","2","2022-09-27 10:47:04"
"01364","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","10","2.43","2022-09-27 10:47:04"
"01365","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","6","0.91","2022-09-27 10:47:04"
"01366","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","6","0.91","2022-09-27 10:47:04"
"01367","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.401","0.91","2022-09-27 10:47:04"
"01368","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.401","0.91","2022-09-27 10:47:04"
"01369","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","9","0.91","2022-09-27 10:47:04"
"01370","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","12","0.91","2022-09-27 10:47:04"
"01371","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.401","0.91","2022-09-27 10:47:04"
"01372","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.401","0.91","2022-09-27 10:47:04"
"01373","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","11.75","0.91","2022-09-27 10:47:04"
"01374","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","11.75","0.91","2022-09-27 10:47:04"
"01375","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.8","0.91","2022-09-27 10:47:04"
"01376","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","1.8","0.91","2022-09-27 10:47:04"
"01377","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","2.4","0.91","2022-09-27 10:47:04"
"01378","Elixir Gardens 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter x 40","2.4","0.91","2022-09-27 10:47:04"
"01379","3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","3","0.91","2022-09-27 10:47:04"
"01380","Elixir 3ft Extra Strong Heavy Duty Bamboo Plant Support Garden Canes | 10-12mm diameter","3","0.91","2022-09-27 10:47:04"
"01381","4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","0.36","2022-09-27 10:47:04"
"01382","Elixir 4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","0.36","2022-09-27 10:47:04"
"01383","4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","0.36","2022-09-27 10:47:04"
"01384","Elixir 4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","0.36","2022-09-27 10:47:04"
"01385","4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.8","0.36","2022-09-27 10:47:04"
"01386","Elixir 4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.8","0.36","2022-09-27 10:47:04"
"01387","4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","2.4","0.36","2022-09-27 10:47:04"
"01388","Elixir 4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","2.4","0.36","2022-09-27 10:47:04"
"01389","4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","3","0.36","2022-09-27 10:47:04"
"01390","Elixir 4ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","3","0.36","2022-09-27 10:47:04"
"01391","5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","1.82","2022-09-27 10:47:04"
"01392","Elixir 5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","1.401","1.82","2022-09-27 10:47:04"
"01393","5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","2.2","1.82","2022-09-27 10:47:04"
"01394","Elixir 5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","3.1","1.82","2022-09-27 10:47:04"
"01395","5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","3.3","1.82","2022-09-27 10:47:04"
"01396","Elixir 5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","3.5","1.82","2022-09-27 10:47:04"
"01397","5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","4.4","1.82","2022-09-27 10:47:04"
"01398","Elixir 5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","4.4","1.82","2022-09-27 10:47:04"
"01399","5ft Extra Strong Heavy Duty Professional Bamboo Plant Support Garden Canes","5.5","1.82","2022-09-27 10:47:04"
"01400","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","5.5","1.82","2022-09-27 10:47:04"
"01401","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.401","2.4","2022-09-27 10:47:04"
"01402","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.401","2.4","2022-09-27 10:47:04"
"01403","Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.401","1.82","2022-09-27 10:47:04"
"01404","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 10","1.401","0.36","2022-09-27 10:47:04"
"01405","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 10","0.9","0.9","2022-09-27 10:47:04"
"01406","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 3ft (10-12mm diameter) x 10","0.9","0.9","2022-09-27 10:47:04"
"01407","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.1","2.13","2022-09-27 10:47:04"
"01408","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","0.6","1.2","2022-09-27 10:47:04"
"01409","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","0.6","0.36","2022-09-27 10:47:04"
"01410","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.401","1.83","2022-09-27 10:47:04"
"01411","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.401","1.83","2022-09-27 10:47:04"
"01412","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.2","1.82","2022-09-27 10:47:04"
"01413","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.2","1.9","2022-09-27 10:47:04"
"01414","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.895","1.82","2022-09-27 10:47:04"
"01415","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.895","1.82","2022-09-27 10:47:04"
"01416","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","5","1.82","2022-09-27 10:47:04"
"01417","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.1","1.82","2022-09-27 10:47:04"
"01418","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.1","2.43","2022-09-27 10:47:04"
"01419","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.2","0.9","2022-09-27 10:47:04"
"01420","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","6","2.4","2022-09-27 10:47:04"
"01421","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","6","2.4","2022-09-27 10:47:04"
"01422","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","3.3","1.82","2022-09-27 10:47:04"
"01423","Strong Heavy Duty Professional Bamboo Plant Support Garden Canes | 2ft - 10ft","3.3","1.82","2022-09-27 10:47:04"
"01424","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.2","0.9","2022-09-27 10:47:04"
"01425","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","5","0.36","2022-09-27 10:47:04"
"01426","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","1.8","0.36","2022-09-27 10:47:04"
"01427","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","5.4","1.8","2022-09-27 10:47:04"
"01428","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","25","2.43","2022-09-27 10:47:04"
"01429","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.4","1.82","2022-09-27 10:47:04"
"01430","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","2.4","1.31","2022-09-27 10:47:04"
"01431","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","4.4","1.8","2022-09-27 10:47:04"
"01432","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","4.4","1.8","2022-09-27 10:47:04"
"01433","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","3.79","1.92","2022-09-27 10:47:04"
"01434","Elixir Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","25","1.93","2022-09-27 10:47:04"
"01435","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 4ft (10-12mm diameter) x 40","5","0.36","2022-09-27 10:47:04"
"01436","Elixir Gardens Extra Strong Bamboo Plant Support Garden Canes 4ft (10-12mm diameter) x 40","1.2","0.36","2022-09-27 10:47:04"
"01437","Extra Strong Bamboo Plant Support Garden Canes | 4ft 5ft 6ft 7ft 8ft 10ft","25","0.36","2022-09-27 10:47:04"
"01438","Elixir Extra Strong Bamboo Plant Support Garden Canes 4ft (10-12mm diameter) x 40","1.2","0.36","2022-09-27 10:47:04"
"01439","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 10","4.46","1","2022-09-27 10:47:04"
"01440","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 12","5.352","1","2022-09-27 10:47:04"
"01441","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 1000 Gauge / 250mu x 14m","6.244","1","2022-09-27 10:47:04"
"01442","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 16","7.136","1","2022-09-27 10:47:04"
"01443","2m Wide Clear Heavy Duty Polythene Sheeting 1000g 250mu - 18","8.028","1","2022-09-27 10:47:04"
"01444","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 1000 Gauge / 250mu x 1m","0.446","0.26","2022-09-27 10:47:04"
"01445","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 20","8.92","1","2022-09-27 10:47:04"
"01446","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 2","0.892","1","2022-09-27 10:47:04"
"01447","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 30","13.38","1","2022-09-27 10:47:04"
"01448","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 3","1.338","1","2022-09-27 10:47:04"
"01449","2m Wide Clear Heavy Duty Polythene Sheeting 1000g 250mu - 40","17.84","1","2022-09-27 10:47:04"
"01450","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 4","1.784","1","2022-09-27 10:47:04"
"01451","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 50","22.3","1","2022-09-27 10:47:04"
"01452","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 5","2.23","1","2022-09-27 10:47:04"
"01453","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 1000 Gauge / 250mu x 6m","3","0.26","2022-09-27 10:47:04"
"01454","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 7","3.122","1","2022-09-27 10:47:04"
"01455","2m Wide Clear Polythene Sheeting | Heavy-Duty 1000g (250mu) - 8","3.568","1","2022-09-27 10:47:04"
"01456","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 1000 Gauge / 250mu x 9m","4.014","1","2022-09-27 10:47:04"
"01457","2m Wide Clear Polythene Sheeting | 500g (125mu) - 10","4.46","0.36","2022-09-27 10:47:04"
"01458","2m Wide Clear Polythene Sheeting | 500g (125mu) - 12","5.352","1","2022-09-27 10:47:04"
"01459","2m Wide Clear Polythene Sheeting | 500g (125mu) - 14","6.244","1","2022-09-27 10:47:04"
"01460","2m Wide Clear Polythene Sheeting | 500g (125mu) - 16","7.136","1","2022-09-27 10:47:04"
"01461","2m Wide Clear Polythene Sheeting | 500g (125mu) - 18","8.028","1","2022-09-27 10:47:04"
"01462","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 500 Gauge / 125mu","0.446","0","2022-09-27 10:47:04"
"01463","2m Wide Clear Polythene Sheeting | 500g (125mu) - 20","8.92","1","2022-09-27 10:47:04"
"01464","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 500 Gauge / 125mu","0.6","0","2022-09-27 10:47:04"
"01465","2m Wide Clear Polythene Sheeting | 500g (125mu) - 30","13.38","1","2022-09-27 10:47:04"
"01466","2m Wide Clear Polythene Sheeting | 500g (125mu) - 3","1.338","1","2022-09-27 10:47:04"
"01467","2m Wide Clear Heavy Duty Polythene Sheeting 500g 125mu - 40","10","1","2022-09-27 10:47:04"
"01468","Elixir Clear Polythene Sheeting | 2M Wide | Various Lengths | 500 Gauge / 125mu","1.6","1","2022-09-27 10:47:04"
"01469","2m Wide Clear Polythene Sheeting | 500g (125mu) - 50","11","0.36","2022-09-27 10:47:04"
"01470","2m Wide Clear Polythene Sheeting | 500g (125mu) - 5","2.23","1","2022-09-27 10:47:04"
"01471","2m Wide Clear Heavy Duty Polythene Sheeting 500g 125mu - 6","2.676","1","2022-09-27 10:47:04"
"01472","2m Wide Clear Polythene Sheeting | 500g (125mu) - 7","3.122","1","2022-09-27 10:47:04"
"01473","2m Wide Clear Polythene Sheeting | 500g (125mu) - 8","3.568","1","2022-09-27 10:47:04"
"01474","2m Wide Clear Heavy Duty Polythene Sheeting 500g 125mu - 9","4.014","1","2022-09-27 10:47:04"
"01475","Coir Peat Free Organic Compost Block Expands to 11 Litres | Optional Fertiliser","0.365","0.26","2022-09-27 10:47:04"
"01476","Coir Peat Free Organic Compost Block Expands to 11 Litres | Optional Fertiliser","0.365","0.26","2022-09-27 10:47:04"
"01477","Elixir Coir Peat Free Organic Compost Block Expands to 11 Litres Optional Fertiliser x 2","0.73","0.26","2022-09-27 10:47:04"
"01478","Coir Peat Free Organic Compost Block Expands to 11 Litres | Optional Fertiliser","0.73","0.26","2022-09-27 10:47:04"
"01479","Elixir Coir Peat Free Organic Compost Block Expands to 11 Litres Optional Fertiliser x 3","1.095","0.26","2022-09-27 10:47:04"
"01480","Coir Peat Free Organic Compost Block Expands to 11 Litres | Optional Fertiliser","1.46","0.26","2022-09-27 10:47:04"
"01481","Elixir Coir Peat Free Organic Compost Block Expands to 11 Litres Optional Fertiliser x 5","1.825","0.26","2022-09-27 10:47:04"
"01482","Elixir Coir Peat Free Organic Compost Block Expands to 11 Litres Optional Fertiliser x 6","2.19","0.26","2022-09-27 10:47:04"
"01483","Elixir DeadFast Weedkiller Strong Glyphosate Herbicide Super Strength Concentrate","0.8","0.26","2022-09-27 10:47:04"
"01484","Epsom Salts | BP FCC Food Grade 100% Organic Grade | 100g - 25KG | Bathing Salt","10","0.45","2022-09-27 10:47:04"
"01485","Elixir Gardens 10kg Epsom Bath Salt | 100% Organic Medical Grade","10","0.45","2022-09-27 10:47:04"
"01486","Epsom Salts | BP FCC Food Grade 100% Organic Grade | 100g - 25KG | Bathing Salt","15","0.4","2022-09-27 10:47:04"
